id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
324,正常,,jetski,"boat,jetski",1280,1,1,"""I've heard that my jetski has cruising limitations. Please introduce them.""","Cruising limitations / <PIC> Scan constantly for people, objects, and other watercraft. Be alert for conditions that limit your visibility or block your vision of others. Operate defensively at safe speeds and keep a safe distance away from people, objects, and other watercraft. Do not follow directly behind watercraft or other boats. Do not go near others to spray or splash them with water. Avoid sharp turns or other maneuvers that make it hard for others to avoid you or understand where you are "
325,正常,,jetski,jetski,950,1,1,"""What are the operation requirements if I want to use my jetski?""",Operation requirements All riders must wear a Coast Guard approved personal flotation device (PFD) that is suitable for personal watercraft use. Wear protective clothing. Severe internal injuries can occur if water is forced into body cavities as a result of falling into water or being near the jet thrust nozzle. Normal swimwear does not adequately protect against forceful water entry into rectum or vagina. All riders must wear a wetsuit bottom or clothing that provides equivalent protection. Su
326,正常,,jetski,jetski,950,1,1,"""What kinds of watercraft characteristics does my jetski have?""","Watercraft characteristics Jet thrust turns the watercraft. Releasing the throttle completely produces only minimum thrust. If you are traveling at speeds above trolling, you will have rapidly decreasing ability to steer without throttle. You may still have some turning ability immediately after releasing the throttle, but once the engine slows down, the watercraft will no longer respond to handlebar input until you open the throttle again or you reach a trolling speed. Practice turning in an op"
327,正常,,jetski,jetski,1022,2,2,"""When encountering vessels driving my jetski, what rules should I obey?""","vessels There are three main situations that you may encounter with other vessels which could lead to a collision unless the Steering Rules are followed: Meeting: you are approaching another vessel head-on Crossing: you are traveling across another vessel's path Overtaking: you are passing or being passed by another vessel In the following illustration, your watercraft is in the center. You should give the right-ofway to any vessels shown in the white area (you are the give-way vessel). Any vess"
328,正常,,jetski,,248,2,2,"""I'd like to remove and install the seat of my jetski, what steps should I follow?""","To install the seat: Insert the projection on the front of the seat into the stay on the deck, and then push the rear of the seat down to lock it in place securely. / <PIC> / To remove the seat: Pull the seat latch up, and then pull the seat off. / <PIC>"
329,正常,,jetski,jetski,235,2,2,"""In daily usage, how to open and close the hood of the jetski?""","Hood To open the hood, push the latch 1 down, and then lift the hood up. / <PIC> To close the hood, push the hood down to lock it in place. / <PIC> NOTE: Make sure that the hood is properly secured before operating the watercraft. / EJU01012"
330,正常,,jetski,jetski,300,0,0,"""I've noticed that there are two different kinds of filler caps on the jetski. How to remove them?""","There are two filler caps on the jetski: the oil tank filler cap and the fuel tank filler cap. To remove the oil tank filler cap, turn it counterclockwise. To remove the fuel tank filler cap, also turn it counterclockwise. Always ensure both caps are properly secured before operating the watercraft."
331,正常,,jetski,jetski,362,2,2,"""If I need to manipulate the two kinds of engine switches on the jetski, what should I do?""","Engine shut-off switch Insert the clip 1 , on the end of the engine shut-off cord , under the engine shut-off switch 3 (black button). The engine will stop automatically when the clip is removed from the switch, such as if the operator falls off the watercraft. / <PIC> / Engine stop switch Push this switch 1 (red button) to stop the engine normally. / <PIC> / EJU01016"
332,正常,,jetski,jetski,350,0,0,"""There are two kinds of levers on the jetski, how to manipulate them?""","The provided evidence does not contain information about the two levers on the jetski or how to manipulate them. The manuals referenced discuss vessel navigation rules, safety warnings, and seat removal, but do not describe the control levers or their operation. Therefore, based on the available evidence, the question cannot be accurately answered."
333,正常,,jetski,jetski,373,0,0,"""What information should I obtain about Quick Shift Trim System (QSTS) selector when using my jetski""","Quick Shift Trim System (QSTS) selector / The QSTS selector 1 is located at the left handlebar grip and is used to adjust the trim angle of the watercraft. / Operating the QSTS selector changes the angle of the jet thrust nozzle vertically. This changes the trim angle of the watercraft. / There are 5 positions: 2 bow down positions and , neutral ,"" and 2 bow up positions and ."
334,正常,,jetski,jetski,664,2,2,"""What do fuel meter and hour meter on my jetski do?""","Hour meter / The hour meter is provided to make it easy to follow the maintenance schedule. The meter shows the hours of engine operation that have elapsed since the watercraft was new. / <PIC> NOTE: / @ The elapsed time will be kept even if the battery terminals have been disconnected. If the hour meter malfunctions, ""\_-\_"" display and the warning light will blink. EJU01033 / Fuel meter / The fuel meter is provided for convenient fuel level checking while riding. The fuel meter has eight segments which "
344,正常,,jetski,jetski,523,2,2,"""Inspecting fuel filter and fuel tank of my jetski is important. How to do that?""","Fuel filter This watercraft is equipped with a onepiece, disposable fuel filter 1 . The fuel filter should be replaced after the initial 10 hours or first month of operation and every 200 hours or 24 months thereafter, or if water is found in the filter. Have a Yamaha dealer replace the fuel filter if necessary. / <PIC> / Fuel tank Check the fuel tank 1 for leakage or water in the tank. If water is found in the fuel system or if the fuel tank needs to be cleaned, have a Yamaha dealer service the wat"
345,正常,,jetski,jetski,160,0,0,"""How to adjust the adjustable sponson of my jetski if needed?""","To adjust the adjustable sponson of your jetski: 1. Remove the bolts 1 on both sponsons. 2. Remove both sponsons, and then install them in the desired position."
346,正常,,jetski,jetski,472,1,1,"""The intake and impeller of my jetski are dirty. How to clean them?""","EJU01119 Cleaning the jet intake and impeller If weeds or debris get caught in the intake or impeller, cavitation can occur, causing jet thrust to decrease even though engine speed rises. If this condition is allowed to continue, the engine will overheat and may seize. If there is any sign that the jet intake or impeller is clogged with weeds or debris, beach the watercraft and check the intake and impeller. Always stop the engine before beaching the watercraft. / <PIC>"
347,正常,,jetski,jetski,445,1,1,"""How to start my jetski in different situations?""","Starting and boarding in shallow water 1. Do not start the engine in less than 60 c m (2 ft) of water. Put the watercraft in water that is deep enough, and then board the watercraft from the side or the rear. / <PIC> 2. Attach the engine shut-off cord to your left wrist, and then install the clip to the engine shut-off switch. 3. Grip the handlebars with both hands, place both feet on the floor of the footwell, start the engine, and start off."
348,正常,,jetski,"boat,jetski",800,2,2,"""What are basic steps to board my jetski with a passenger in deep water?""","NOTE: When a passenger is getting on board, both the passenger and the operator should try to balance the watercraft. 4. The operator should check to see that the passenger has his or her feet on the floor of the footwell and that he or she is securely holding on to the operator. / 5. Start the engine, look in all directions, and then accelerate to planing speed. / <PIC> / Starting and boarding in shallow water 1. Do not start the engine in less than 60 c m (2 ft) of water. Put the watercraft in water"
349,正常,,jetski,jetski,900,3,3,"""If it is difficult to balance the jetski at a stand still, what should I do?""","NOTE: The heavier the total weight of the operator and passengers, the more difficult it will be to balance the watercraft. Do not operate the watercraft when the total weight exceeds 160 k g (353 lb) including any cargo. If it is difficult to balance the watercraft at a standstill, proceed as follows: 1. The passenger must steady the watercraft while the operator is boarding. The operator pulls himself up onto the platform into a seating position, then balances the watercraft. / <PIC> 2. Attach t"
350,严重,说明书题答案过短,jetski,jetski,50,0,0,"""What is the max load of the jetski?""",The maximum load of the jetski is 160 kg (353 lb).
351,正常,,landline,landline,190,2,2,"""What is the overview of the base station of a landline?""",Overview of the base station / - Press to find handsets. - Press and hold to enter the registration mode. / <PIC> / - Press to find handsets. - Press and hold to enter the registration mode. <PIC>
352,正常,,landline,landline,518,2,2,"""How can you connect the base station of a landline?""",Warning <PIC> - Risk of product damage! Ensure that the power supply voltage corresponds to the voltage printed on the back or the underside of the phone. - Use only the supplied power adapter to charge the batteries. / Connect each end of the power adapter to: - the DC input jack at the bottom of the base station; - the power socket on the wall. <PIC> 2 Connect each end of the line cord to: - the telephone socket at the bottom of the base station; - the telephone socket on the wall. - the power s
353,正常,,landline,landline,324,0,0,"""How can you install the handset of a landline?""","To install the handset of a landline, place the handset onto the base unit to establish connection. Ensure the handset is properly seated on the charging cradle if applicable. No additional pairing steps are required as the handset is pre-paired with the base at factory. Refer to the user manual for model-specific details."
354,正常,,landline,landline,262,2,2,"""How can you check the battery level of a landline?""","Check the battery level The battery icon displays the current battery / <PIC> The handset turns off if the batteries are empty. If you are on the phone, you hear warning tones when the batteries are almost empty. The call gets disconnected after the warning. <PIC>"
355,正常,,landline,landline,488,0,0,"""What can you do if your landline is in searching status?""","The provided evidence does not contain specific information about the 'searching' status of a landline handset or direct steps to resolve it. However, 'searching' typically indicates the handset is unable to connect to the base station. You may try re-registering the handset to the base station by placing it on the charger and waiting for the registration process to complete. If the issue persists, consult your user manual for re-registration instructions or contact customer support."
356,正常,,landline,landline,159,1,1,"""How can you know about the current status with different LED indicator behavior on a landline?""",Behavior of the LED indicator on the base station The table below shows you the current status with different LED indicator behavior on the base station. <PIC>
357,正常,,landline,landline,159,1,1,"""How can you know about the current status with different LED indicator behavior on the base station of a landline?""",Behavior of the LED indicator on the base station The table below shows you the current status with different LED indicator behavior on the base station. <PIC>
358,正常,,lawn_mower,lawn_mower,307,1,1,"""How can you lower the roll bar of a lawn mower?""",Lowering the Roll Bar Important: Lower the roll bar only when absolutely necessary. 1. Remove the hairpin cotters and remove the 2 pins ( ). 2. Lower the roll bar to the down position ( ). Note: There are 2 down positions; refer to . / <PIC> / 3. Install the 2 pins and secure them with the hairpin cotters ( ).
359,正常,,lawn_mower,lawn_mower,787,2,2,"""How can you adjust the rear-shock assemblies for a lawn mower with suspension system only?""","Machines with Suspension System Only The suspension system adjusts to provide a smooth and comfortable ride. You can adjust the rear 2-shock assemblies to quickly and easily change the suspension system. Position the suspension system where you are most comfortable. The slots for the rear-shock assemblies have detent positions for reference. You can position the rear-shock assemblies anywhere in the slot, not just in the detent positions. The following graphic shows the position for a soft or fi"
360,正常,,lawn_mower,lawn_mower,341,2,2,"""How can you adjust the height of cut for a lawn mower with an electric deck lift?""","Adjusting the Height of Cut For Machines with an Electric Deck Lift 1. Push up on the deck-lift switch ( ). <PIC> / 1. Push up to raise the deck. 2. Push down to lower the deck. 2. Select a hole in the height-of-cut bracket corresponding to the height of cut desired, and insert the pin ( ). <PIC> / 1. Height-of-cut pin 2. Height-of-cut bracket"
361,正常,,lawn_mower,,819,1,1,"""How can you load a lawn mower?""",WARNING Loading a machine onto a trailer or truck increases the possibility of tip-over and could cause serious injury or death ( ). / <PIC> / 1. Full-width ramp in stowed 4. Ramp is at least 4 times position as long as the height of the trailer or truck bed to the ground 2. Side view of full-width 5. H\!\!= height of the trailer or ramp in loading position truck bed to the ground 3. Not greater than 6. Trailer 15 degrees - Use only a full-width ramp; do not use individual ramps for each side of the
362,正常,,lawn_mower,lawn_mower,403,0,0,"""How can you unload a lawn mower?""","The provided evidence does not contain any instructions or information about how to unload a lawn mower - including unloading from a trailer, vehicle, or packaging. None of the retrieved manual sections address 'unload', 'loading', 'transporting', 'removing from truck', 'unpacking', or related procedures. Therefore, based on the available evidence, no safe or official unloading steps can be provided."
363,正常,,lawn_mower,"lawn_mower,snowmobile",715,0,0,"""How can you change the engine oil of a lawn mower?""","To change the engine oil of a lawn mower: 1. Run the engine for about 5 minutes to warm the oil, then stop the engine. 2. Remove the oil-fill cap/dipstick and insert a funnel into the opening. 3. Tilt the mower to drain the oil into a suitable container-refer to your manual for correct tilting direction. Ensure the spark plug side is facing upward to prevent oil leakage into the combustion chamber. 4. Return the mower to a level position and refill with the proper type and amount of new oil as s"
364,正常,,lawn_mower,,681,1,1,"""How can you remove the filters of a lawn mower?""","Removing the Filters / 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. / 2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position. / 3. Release the latches on the air cleaner and pull the air-cleaner cover off the air-cleaner body (<PIC>). / 1. Air-cleaner body / 4. Air-cleaner cover / 2. Primary filter / 5. Safety filter / 3. Latch / 4. Clean the inside of the air-cleaner cover with compress"
365,正常,,lawn_mower,"lawn_mower,snowmobile",996,0,0,"""How can you replace the mower belt of a lawn mower?""","To replace the mower belt of a lawn mower, follow these steps: 1. Turn off the engine and disconnect the spark plug wire to prevent accidental starting. 2. Inspect the current belt for signs of wear such as squealing during operation, blades slipping while cutting grass, frayed edges, burn marks, or cracks. If any of these signs are present, proceed with replacement. 3. Remove the mower deck from the lawn mower according to the manufacturer's instructions. 4. Release the tension on the belt by a"
366,正常,,microwave,,220,2,2,"""How can you set up control of a over-the-range microwave?""","CONTROL SET-UP You can change the default values for beep sound clock, display speed and defrost weight. (LBS/KG) See following chart for more information. <PIC> / Example: To change defrost weight mode from LbstoKg. <PIC>"
367,正常,,microwave,microwave,432,2,2,"""How can you set the light timer of a over-the-range microwave?""","LIGHT TIMER You can set the Lo Light to turn on and off automatically atanytime.The light will come on at the low setting the sametime everyday and turnoff at a set time until reset Example: Turn on 2:00 AM, turn off 7:00 AM. <PIC> / NOTE: -To reset the time to turn on and off the Light, repeat steps1to 5. Example: To cancel the Light Timer / <PIC> / NOTE: If you want to cancel the Light Timer in operation touch Light HI/LO/Offthepad."
368,正常,,microwave,microwave,950,0,0,"""How can you set yout favorite recipe with a over-the-range microwave?""","Over-the-Range Microwave Use and Care Manual ForModels:HMV9302,HMV9305,HMV9306,HMV9307 PLEASE READ ENTIRE INSTRUCTIONS BEFORE PROCEEDING IMPORTANT: Save these instructions for the local electrical inspector's use. INSTALLER:Please leave these Installation Instructions with this unit for the owner. OWNER:Please retain these instructions for future reference. / SAFETY 3-5 Precautions To Avoid Possible Exposure To Excessive Microwave Energy .. 3 Important Safety Instructions 4-5 Grounding Instruction"
369,正常,,microwave,microwave,572,1,1,"""How can you reheat food with a over-the-range microwave?""","To reheat food in an over-the-range microwave, use the SENSOR REHEAT feature, which automatically senses moisture levels and adjusts cooking time and power for optimal results. Example: To reheat food using SENSOR REHEAT: - Place the food in the center of the turntable. - Press the SENSOR REHEAT button. - Enter the number of items if reheating multiple portions (e.g., press 2 for two plates). - Touch Start. The microwave will automatically determine when the food is properly reheated. When the c"
370,正常,,microwave,microwave,1036,2,2,"""How can you use auto defrost of a over-the-range microwave?""","AUTO DEFROST Your microwave oven is preset with three defrost sequences.Using AUTO DEFROST is the best way to defrost frozen foods. The Auto Defrost Chart on pages 19-20 provides some basic guidelines for using the three defrost sequences. / <PIC> Example: To defrost 1.2 Ibs. of ground beef. <PIC> NOTE: When you touch the START pad,the display changes to defrost time countdown.The oven will beep during the DEFROST cycle.Atthistime,open the door and turn, separate,or rearrange the food. Remove any "
371,正常,,microwave,microwave,956,3,3,"""How can you clean the grease filter of a over-the-range microwave?""","CLEANING THE GREASE FILTER The grease filter should be removed and cleaned often, at least once a month. 1.To remove grease filter,slide filter totheside.Pull filter downward and pushto the other side.Thefilter will dropout. <PIC> 2.Wash in dishwasher or soak grease filter in hot water and a mild detergent.Rinse well and shake to dry.Do not use ammonia or place in a dishwasher.The aluminum filter will darken. <PIC> 3. To reinstall the filter, slide it into the side slot, then push up and toward "
372,正常,,microwave,"grill,microwave",950,4,4,"""How can you replace the charcoal filter of a over-the-range microwave? ""","CHARCOAL FILTER REPLACEMENT If your oven is vented inside, the charcoal filter should be replaced every 6 to 12 months,and more often if nec essary.The charcoal filter cannot be cleaned. 1. Unplug the oven or turn off power at the main power supply. 2. Remove the two vent grill mounting screws. (2 middle screws) <PIC> 3. Tip the grill forward, then lift itout. 4.Remove old filter. <PIC> 5.Slidea new charcoal filter intoplace.The filter should rest at the angle shown. <PIC> 6.Slide the bottom of "
373,正常,,microwave,,523,3,3,"""How can you replace the oven light of a over-the-range microwave? ""","OVEN LIGHT REPLACEMENT 1. Unplug oven or turn off power at the main power sup ply. 2. Remove the vent cover mounting screws. (2 middle screws) 3. Tip the cover forward, then lift out to remove. <PIC> / 4. Remove bulb holder <PIC> 5. Lift up the bulb holder <PIC> 6.Replace bulb with a 30 or 40 watt appliance bulb. 7.Replace the bulb holder. 8. Slide the bottom of the vent cover into place. Push the top until it snaps into place.Replacethe mounting screws.Turn the power back on at the main power sup"
374,正常,,motherboard,motherboard,712,1,1,"""How can you set the PCI Express 3.0 x16 slots of a motherboard?""","rable. / 1.5.3 PCI Express 3.0 x1 slots This motherboard supports PCI Express x1 network cards, SCSI cards, and other cards that comply with the PCI Express specifications. / 1.5.4 PCI Express 3.0 x16 slots This motherboard has three PCI Express 3.0 x16 slot that supports PCI Express 3.0 x16 graphic cards complying with the PCI Express specifications. / <PIC> - In single VGA card mode, use the PCIe 3.0 16_-1 slot (gray) for a PCI Express x16 graphics card to get better performance. - We recommend that"
375,正常,,motherboard,motherboard,407,0,0,"""How can you set the jumpers of a motherboard?""","To set the jumpers of a motherboard, follow these steps: / 1. Locate the 2-pin CLRTC header on your motherboard. / 2. Remove the jumper cap from the default position (pins 1-2). / 3. Place the jumper cap on pins 2-3 for a few seconds. / 4. Return the jumper cap to its original position (pins 1-2). / The onboard button cell battery powers the CMOS RAM, which stores system setup information such as system passwords."
376,正常,,motherboard,motherboard,405,0,0,"""How can you set the rear panel connectors of a motherboard?""","The retrieved evidence does not contain any information about setting rear panel connectors of the motherboard. All provided excerpts discuss front panel audio configuration and user password settings, which are unrelated to rear I/O ports (e.g., USB, HDMI, Ethernet, audio jacks). No BIOS option, jumper setting, or physical configuration procedure for rear panel connectors is described in the evidence."
377,正常,,motherboard,motherboard,908,3,3,"""How can you set the onboard LED of a motherboard?""","1.8 Onboard LED / 1. Standby Power LED (SB_PWR) The motherboard comes with a standby power LED that lights up to indicate that the system is ON, in sleep mode, or in soft-off mode. This is a reminder that you should shut down the system and unplug the power cable before removing or plugging in any motherboard component. The illustration below shows the location of the onboard LED. <PIC> / Onboard LED / 2. Model name LEDs The model name LEDs are a group of five small LEDs, located right below the print"
378,正常,,motherboard,motherboard,985,1,1,"""How can you update the BIOS file of a motherboard?""","BIOS information / 2.1 Managing and updating your BIOS Save a copy of the original motherboard BIOS file to a USB flash disk in case you need to restore the BIOS in the future. Copy the original motherboard BIOS using the Update utility. / 2.1.1 EZ Update EZ Update is a utility that allows you to automatically update your motherboard's softwares, drivers and the BIOS version easily. With this utlity, you can also manually update the saved BIOS and select a boot logo when the system goes into POST. T"
379,正常,,motherboard,motherboard,881,4,4,"""How can you create RAID of a motherboard?""","Creating RAID To create RAID: 1. Press <F11> on your keyboard or click from the BIOS screen to open EZ Tuning Wizard screen. 2. Click RAID then click Yes to enable RAID. - Ensure that your HDDs have no existing RAID volumes. - Ensure to connect your HDDs to Intel SATA connectors. 3. The available HDDs display. Click Next to continue. <PIC> 4. Select the type of storage for your RAID Easy Backup or Super Speed , then click Next . <PIC> / a. For Easy Backup, select from Easy Backup (RAID1) or Easy B"
380,正常,,motherboard,motherboard,549,0,0,"""How can you use SATA ODD & USB devices to install an operating system for a motherboard?""","Method 1: Using SATA ODD & USB devices Load USB 3.0 drivers using the support DVD and install OS 7 using a USB device. / 2.11 Installing an operating system Motherboard settings and hardware options vary. The setup procedures presented in this chapter are for reference only. Refer to operating system documentation for detailed information. / 2.11.1 OS 7 and USB 3.0 driver for 100 Series Based on the chipset specification, the 100 series requires USB 3.0 drivers to be preloaded in order to use USB ke"
381,正常,,motherboard,motherboard,405,0,0,"""How can you secure the motherboard to the chassis?""","The provided evidence does not contain information on how to secure the motherboard to the chassis. The retrieved results pertain to chassis fan settings, Secure Boot key management, and temperature controls, but do not describe motherboard mounting procedures, standoffs, or screw specifications. Therefore, based on the given materials, it is not possible to provide a supported answer to this question."
382,正常,,motherboard,motherboard,563,0,0,"""How can you prepare the installation of Central Processing Unit (CPU) for a motherboard?""","To prepare for the CPU installation on the motherboard, follow these steps: /  / 1. Unplug all power cables to ensure safety during installation. / 2. Verify that the CPU is compatible with the LGA1151 socket. Do not install CPUs designed for LGA1150, LGA1155, or LGA1156 sockets. / 3. Check that the PnP cap is in place on the CPU socket and that the socket contacts are not bent or damaged. If the cap is missing or there is any visible damage, contact your retailer immediately. / 4. Keep the PnP cap after "
383,正常,,motherboard,motherboard,548,1,1,"""How do you know about system memory of a motherboard?""","1.4 System memory / 1.4.1 Overview This motherboard comes with four Double Data Rate 4 (DDR4) Dual Inline Memory Module (DIMM) sockets. A DDR4 module is notched differently from a DDR, DDR2, or DDR3 module. DO NOT install a DDR, DDR2, or DDR3 memory module to the DDR4 slot. DIMM voltage below 1.65 V is recommended to protect the CPU. <PIC> / 288-pin DDR4 DIMM sockets / 1.4.2 Memory configurations You may install 2 GB, 4 GB, 8 GB, and 16 GB unbuffered non-ECC DDR4 DIMMs into the DIMM sockets. You can r"
384,正常,,motherboard,,286,1,1,"""How do you know about Serial port connector (10-1 pin COM) of a motherboard?""","Serial port connector (10-1 pin COM) This connector is for a serial (COM) port. Connect the serial port module cable to this connector, then install the module to a slot opening at the back of the system chassis. <PIC> Serial port (COM) connector The COM module is purchased separately."
385,正常,,motherboard,,299,1,1,"""How do you know about TPM connector (14-1 pin TPM) for a motherboard?""","2. TPM connector (14-1 pin TPM) This connector supports a Trusted Platform Module (TPM) system, which securely store keys, digital certificates, passwords and data. A TPM system also helps enhance the network security, protects digital identities, and ensures platform integrity. <PIC> TPM connector"
386,正常,,motherboard,motherboard,195,0,0,"""How do you know about Thermal sensor connector (2-pin T_SENSOR) of a motherboard?""",5. Thermal sensor connector (2-pin T_SENSOR) This connector is for the thermistor cable that allows you to monitor the temperature of your motherboard's critical components and connected devices.
387,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,431,2,2,"""How can you set quick release for a multi-use pressure cooker and air fryer?""","Quick Release (QR or QPR) / Stops cooking quickly and prevents overcooking. Perfect for quick-cooking vegetables and delicate seafood! What to do / Press the quick release button down until it clicks and locks into the Vent position. / <PIC>What to expect / When pressed down, a jet of steam ejects through the top of the steam release valve. / This is normal! / When pressure has been fully released, the float valve drops into the lid. / <PIC>"
388,正常,,"air_fryer,pressure_cooker_air_fryer",,461,3,3,"""How can you set pressure cooking lid for a multi-use pressure cooker and air fryer?""","Pressure cooking lid / <PIC> Removing the lid / 01 Grip the lid handle and turn it counterclockwise to align the symbol on the lid with the symbol on the rim of the cooker base. / 02 Lift the lid up and off the cooker base towards your body / <PIC> Closing the lid / 01 Align the symbol on the lid with the symbol on the cooker base, then lower the lid onto the track. / 02 Turn the lid clockwise until the symbol on the lid aligns with the symbol on the cooker base. / <PIC>"
389,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,396,1,1,"""How can you set float valve for a multi-use pressure cooker and air fryer?""","Install the floatvalve Drop the narrow end of the floatvalve into the float valve hole on the top of the lid. Place one finger on the flat top of the float valve,thenturn thelid over.Firmly attach the silicone cap to the bottom of the floatvalve. Do not attempt to operate the pressure cooker without the float valve and/or silicone cap properly installed in the pressure cooking lid / <PIC> / Bottom"
390,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,239,1,1,"""What do you know about anti-block shield for a multi-use pressure cooker and air fryer?""","Anti-block shield / The anti-block shield prevents food particles from coming up through the steam release pipe, assisting with pressure regulation. / The anti-block shield is integral toproduct safety and necessary for pressure cooking. / <PIC>"
391,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,258,1,1,"""How can you set steam release valve for a multi-use pressure cooker and air fryer?""",Install the steam release valve Place the steam release valve on the steam release pipe and press down firmly The steam release valves its loosely on the steam release pipe when installed properly but should remain in place when the lid is turned over. <PIC>
392,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,207,1,1,"""How can you set anti-block shield for a multi-use pressure cooker and air fryer?""",Install the anti-block shield Place the anti-block shield over the prongs and press down until it snaps into position / Donot attemptto operate the pressure cooker withoutthe anti-block shield installed. / <PIC>
393,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,286,1,1,"""How can you set silicone cap and float valve for a multi-use pressure cooker and air fryer?""","Place one finger on the flat top of the float valve,thenturn thelid over.Firmly attach the silicone cap to the bottom of the floatvalve. Do not attempt to operate the pressure cooker without the float valve and/or silicone cap properly installed in the pressure cooking lid / <PIC> / Bottom"
394,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,390,2,2,"""How can you Install the condensation collector for a multi-use pressure cooker and air fryer?""",Install the condensation collector Align the grooves on the condensation collector over the tabs on the back of the cooker base and slide the condensation collector into place. / <PIC> / Install the anti-block shield Place the anti-block shield over the prongs and press down until it snaps into position / Donot attemptto operate the pressure cooker withoutthe anti-block shield installed. / <PIC>
395,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,271,1,1,"""How can you install the sealing ring for a multi-use pressure cooker and air fryer?""","Install the sealing ring Place the sealing ring over the sealing ring rack and press itinto place.Press down firmly to prevent puckering. / When installed properly, the sealing ring is snug behind sealing ring rack and should not fall out when the lid is turned over. / <PIC>"
396,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,419,1,1,"""How can you remove silicone sealing ring for a multi-use pressure cooker and air fryer?""","Remove the sealing ring Grip the edge of the silicone and pull the sealing ring out from behind the circular stainless-steel sealing ring rack. With the sealing ring removed, inspect the steel rack to make sure it is secured centered, and an even height all the way around the lid. Do not attemptto repair a deformed sealing ring rack. _ The sealing ring is easiest to remove and install when it is wet and soapy. / <PIC>"
397,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,425,1,1,"""What do you know about sealing ring of a multi-use pressure cooker and air fryer?""","Sealing ring / When the pressure cooking lid is closed. the sealing ring creates an air-tight seal between thelid and the inner pot. / The sealing ring must be installed before using the cooker. Only one sealing ring should be installed in the lid at a time / Tip:Silicone is porous, so it absorbs strong aromas and certain flavors. Keep extra sealing rings on hand to limit the transfer of aromas and flavors between dishes. / <PIC>"
398,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,335,1,1,"""What do you know about steam release valve of a multi-use pressure cooker and air fryer?""","Steam release valve The steam release valve sits loosely on the steam release pipe. When the cooker releases pressure, steam ejects from the top of the steam release valve / The steam release valve is integral to product safety and necessary for pressure cooking. / <PIC> A WARNING / Do not cover or block the steam release valve in any way."
399,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,572,2,2,"""What do you know about quick release button of a multi-use pressure cooker and air fryer?""","Quick release button / The quick release button controls the steam release valve - the part controls whether pressure is released or not. / <PIC> / Quick Release (QR or QPR) / Stops cooking quickly and prevents overcooking. Perfect for quick-cooking vegetables and delicate seafood! What to do / Press the quick release button down until it clicks and locks into the Vent position. / <PIC>What to expect / When pressed down, a jet of steam ejects through the top of the steam release valve. / This is normal! / When pr"
400,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,162,1,1,"""What can you know about natural release(NRorNPR) of a multi-use pressure cooker and air fryer?""","Venting methods Natural Release(NRorNPR) Cooking stops gradually. As the temperature within the cooker drops, the cooker de pressurizes naturally over time. / <PIC>"
401,正常,,vacuum,"camera,vacuum",356,1,1,"""What is the robot anatomy of the vacuum?""","The robot anatomy of the vacuum includes key hardware components such as the main brush, side brushes, dustbin, laser navigation sensor (LDS), localization camera, driving wheels, caster wheel, battery compartment, and integrated dock charger. A labeled diagram of the vacuum's physical structure is provided in the manual under the 'VACUUM' section. <PIC>"
402,正常,,vacuum,vacuum,341,0,0,"""What are the two primary modes available on a vacuum cleaner that can be used to tailor its performance to meet different home cleaning needs?""","The vacuum cleaner has two primary modes available to tailor its performance: Halo Mode and Virtual Wall Mode. Halo Mode creates a protective zone around objects you want to protect, preventing the vacuum from bumping into them or entering undesired areas. Virtual Wall Mode acts as an invisible barrier, blocking openings up to 1 foot wide."
403,正常,,vacuum,vacuum,395,2,2,"""What is the proper procedure for emptying the vacuum cleaner's bin?""","EMPTYING THE BIN 1. Press bin release button to remove bin. (See )<PIC> 2. Open bin door to empty bin. (See ) <PIC> NOTE: If the full bin indicator comeson at any time during a cleaning job, you can always pause the cleaning job to empty the bin and then continue cleaning. If the full bin indicator is illuminated, but the bin does not appear to be full, refer to Cleaning the Full Bin Sensors."
