id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
354,正常,,landline,landline,296,2,2,"""How can you check the battery level of a landline?""","Here is the relevant guidance: / 1. Check the battery level The battery icon displays the current battery / <PIC> The handset turns off if the batteries are empty. If you are on the phone, you hear warning tones when the batteries are almost empty. The call gets disconnected after the warning. <PIC>"
355,正常,,landline,landline,570,2,2,"""What can you do if your landline is in searching status?""","Here is the relevant guidance: / 1. Set the handset LED indicator behavior You can set the LED indicator behavior on your handset for different events or charging status. Select [Menu] > [Phone setup] > [LED status] > [Events status] / [Charge status ] , then press [OK] to confirm. The setting is saved. The table below shows you the current status with different LED indicator behavior on the handset. <PIC> / 2. Behavior of the LED indicator on the base station The table below shows you the current s"
356,正常,,landline,landline,193,1,1,"""How can you know about the current status with different LED indicator behavior on a landline?""",Here is the relevant guidance: / 1. Behavior of the LED indicator on the base station The table below shows you the current status with different LED indicator behavior on the base station. <PIC>
357,正常,,landline,landline,193,1,1,"""How can you know about the current status with different LED indicator behavior on the base station of a landline?""",Here is the relevant guidance: / 1. Behavior of the LED indicator on the base station The table below shows you the current status with different LED indicator behavior on the base station. <PIC>
358,正常,,lawn_mower,lawn_mower,341,1,1,"""How can you lower the roll bar of a lawn mower?""",Here is the relevant guidance: / 1. Lowering the Roll Bar Important: Lower the roll bar only when absolutely necessary. 1. Remove the hairpin cotters and remove the 2 pins ( ). 2. Lower the roll bar to the down position ( ). Note: There are 2 down positions; refer to . / <PIC> / 3. Install the 2 pins and secure them with the hairpin cotters ( ).
359,正常,,lawn_mower,lawn_mower,821,2,2,"""How can you adjust the rear-shock assemblies for a lawn mower with suspension system only?""","Here is the relevant guidance: / 1. Machines with Suspension System Only The suspension system adjusts to provide a smooth and comfortable ride. You can adjust the rear 2-shock assemblies to quickly and easily change the suspension system. Position the suspension system where you are most comfortable. The slots for the rear-shock assemblies have detent positions for reference. You can position the rear-shock assemblies anywhere in the slot, not just in the detent positions. The following graphic s"
360,正常,,lawn_mower,lawn_mower,375,2,2,"""How can you adjust the height of cut for a lawn mower with an electric deck lift?""","Here is the relevant guidance: / 1. Adjusting the Height of Cut For Machines with an Electric Deck Lift 1. Push up on the deck-lift switch ( ). <PIC> / 1. Push up to raise the deck. 2. Push down to lower the deck. 2. Select a hole in the height-of-cut bracket corresponding to the height of cut desired, and insert the pin ( ). <PIC> / 1. Height-of-cut pin 2. Height-of-cut bracket"
361,正常,,lawn_mower,,853,1,1,"""How can you load a lawn mower?""",Here is the relevant guidance: / 1. WARNING Loading a machine onto a trailer or truck increases the possibility of tip-over and could cause serious injury or death ( ). / <PIC> / 1. Full-width ramp in stowed 4. Ramp is at least 4 times position as long as the height of the trailer or truck bed to the ground 2. Side view of full-width 5. H\!\!= height of the trailer or ramp in loading position truck bed to the ground 3. Not greater than 6. Trailer 15 degrees - Use only a full-width ramp; do not use ind
362,正常,,lawn_mower,lawn_mower,1353,0,0,"""How can you unload a lawn mower?""","Here is the relevant guidance: / 1. Introduction This rotary-blade, riding lawn mower is intended to be used by professional, hired operators. It is designed primarily for cutting grass on well-maintained lawns on residential or commercial properties. Using this product for purposes other than its intended use could prove dangerous to you and bystanders. Read this information carefully to learn how to operate and maintain your product properly and to avoid injury and product damage. You are respon"
363,正常,,lawn_mower,lawn_mower,382,1,1,"""How can you change the engine oil of a lawn mower?""","Here is the relevant guidance: / 1. Changing the Engine-Oil Filter 1. Drain the oil from the engine; refer to Changing the Engine Oil () . 2. Change the engine-oil filter ( ). <PIC> Note: Ensure that the oil-filter gasket touches the engine, and then turn the oil filter an extra 3/4 turn. 3. Fill the crankcase with the proper type of new oil; refer to Engine-Oil Specifications () ."
364,正常,,lawn_mower,,984,2,2,"""How can you remove the filters of a lawn mower?""","Here is the relevant guidance: / 1. Removing Hydraulic Fluid and Filters This procedure varies depending on the drive system of the model. If it is unclear which drive system is on the model, contact your Authorized Service Dealer. 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. 2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position. 3. Allow the engine to cool. 4. Locate an"
365,正常,,lawn_mower,,676,1,1,"""How can you replace the mower belt of a lawn mower?""","Here is the relevant guidance: / 1. Inspecting the Belts Service Interval: Every 50 hours Replace the belt if it is worn. The signs of a worn belt include squealing while the belt is rotating; the blades slipping while cutting grass; and frayed edges, burn marks, and cracks on the belt. / 2. Removing the Blades Replace the blades if they hit a solid object, or if the blade is out of balance or bent. 1. Place a wrench on the flat of the spindle shaft or hold the blade end using a rag or thickly padde"
366,正常,,microwave,,254,2,2,"""How can you set up control of a over-the-range microwave?""","Here is the relevant guidance: / 1. CONTROL SET-UP You can change the default values for beep sound clock, display speed and defrost weight. (LBS/KG) See following chart for more information. <PIC> / Example: To change defrost weight mode from LbstoKg. <PIC>"
367,正常,,microwave,microwave,466,2,2,"""How can you set the light timer of a over-the-range microwave?""","Here is the relevant guidance: / 1. LIGHT TIMER You can set the Lo Light to turn on and off automatically atanytime.The light will come on at the low setting the sametime everyday and turnoff at a set time until reset Example: Turn on 2:00 AM, turn off 7:00 AM. <PIC> / NOTE: -To reset the time to turn on and off the Light, repeat steps1to 5. Example: To cancel the Light Timer / <PIC> / NOTE: If you want to cancel the Light Timer in operation touch Light HI/LO/Offthepad."
368,正常,,microwave,microwave,984,0,0,"""How can you set yout favorite recipe with a over-the-range microwave?""","Here is the relevant guidance: / 1. Over-the-Range Microwave Use and Care Manual ForModels:HMV9302,HMV9305,HMV9306,HMV9307 PLEASE READ ENTIRE INSTRUCTIONS BEFORE PROCEEDING IMPORTANT: Save these instructions for the local electrical inspector's use. INSTALLER:Please leave these Installation Instructions with this unit for the owner. OWNER:Please retain these instructions for future reference. / SAFETY 3-5 Precautions To Avoid Possible Exposure To Excessive Microwave Energy .. 3 Important Safety Inst"
369,正常,,microwave,microwave,1221,4,4,"""How can you reheat food with a over-the-range microwave?""","Here is the relevant guidance: / 1. HOLDWARM You can keep cooked food warm in your microwave oven for up to 99 minutes and 59 seconds.Youcanuse Hold Warm by itself or to follow a cooking cycle automatically Example: To use Hold Warm. <PIC> <PIC> To make Hold Warm automatically follow another cycle: - While you are programming the cooking instructions, touch Hold Warm before touching Start. - When the last cooking cycle is over, you will hear two tones and """"WARM""will appear in the oven display. -Y"
370,正常,,microwave,microwave,1073,2,2,"""How can you use auto defrost of a over-the-range microwave?""","Here is the relevant guidance: / 1. AUTO DEFROST Your microwave oven is preset with three defrost sequences.Using AUTO DEFROST is the best way to defrost frozen foods. The Auto Defrost Chart on pages 19-20 provides some basic guidelines for using the three defrost sequences. / <PIC> Example: To defrost 1.2 Ibs. of ground beef. <PIC> NOTE: When you touch the START pad,the display changes to defrost time countdown.The oven will beep during the DEFROST cycle.Atthistime,open the door and turn, separate,"
371,正常,,microwave,microwave,993,3,3,"""How can you clean the grease filter of a over-the-range microwave?""","Here is the relevant guidance: / 1. CLEANING THE GREASE FILTER The grease filter should be removed and cleaned often, at least once a month. 1.To remove grease filter,slide filter totheside.Pull filter downward and pushto the other side.Thefilter will dropout. <PIC> 2.Wash in dishwasher or soak grease filter in hot water and a mild detergent.Rinse well and shake to dry.Do not use ammonia or place in a dishwasher.The aluminum filter will darken. <PIC> 3. To reinstall the filter, slide it into the s"
372,正常,,microwave,"grill,microwave",984,4,4,"""How can you replace the charcoal filter of a over-the-range microwave? ""","Here is the relevant guidance: / 1. CHARCOAL FILTER REPLACEMENT If your oven is vented inside, the charcoal filter should be replaced every 6 to 12 months,and more often if nec essary.The charcoal filter cannot be cleaned. 1. Unplug the oven or turn off power at the main power supply. 2. Remove the two vent grill mounting screws. (2 middle screws) <PIC> 3. Tip the grill forward, then lift itout. 4.Remove old filter. <PIC> 5.Slidea new charcoal filter intoplace.The filter should rest at the angle s"
373,正常,,microwave,,557,3,3,"""How can you replace the oven light of a over-the-range microwave? ""","Here is the relevant guidance: / 1. OVEN LIGHT REPLACEMENT 1. Unplug oven or turn off power at the main power sup ply. 2. Remove the vent cover mounting screws. (2 middle screws) 3. Tip the cover forward, then lift out to remove. <PIC> / 4. Remove bulb holder <PIC> 5. Lift up the bulb holder <PIC> 6.Replace bulb with a 30 or 40 watt appliance bulb. 7.Replace the bulb holder. 8. Slide the bottom of the vent cover into place. Push the top until it snaps into place.Replacethe mounting screws.Turn the p"
374,正常,,motherboard,motherboard,746,1,1,"""How can you set the PCI Express 3.0 x16 slots of a motherboard?""","Here is the relevant guidance: / 1. rable. / 1.5.3 PCI Express 3.0 x1 slots This motherboard supports PCI Express x1 network cards, SCSI cards, and other cards that comply with the PCI Express specifications. / 1.5.4 PCI Express 3.0 x16 slots This motherboard has three PCI Express 3.0 x16 slot that supports PCI Express 3.0 x16 graphic cards complying with the PCI Express specifications. / <PIC> - In single VGA card mode, use the PCIe 3.0 16_-1 slot (gray) for a PCI Express x16 graphics card to get bette"
375,正常,,motherboard,motherboard,670,2,2,"""How can you set the jumpers of a motherboard?""","Here is the relevant guidance: / 1. IRQ assignments for this motherboard <PIC> / 1.6 Jumpers / 1. Clear RTC RAM (2-pin CLRTC) This header allows you to clear the Real Time Clock (RTC) RAM in CMOS. You can clear the CMOS memory of date, time, and system setup parameters by erasing the CMOS RTC RAM data. The onboard button cell battery powers the RAM data in CMOS, which include system setup information such as system passwords. <PIC> / 2. User Password If you have set a user password, you must enter the u"
376,正常,,motherboard,,633,0,0,"""How can you set the rear panel connectors of a motherboard?""","Here is the relevant guidance: / 1. Front Panel Type [HD Audio] Allows you to set the front panel audio connector (AAFP) mode to legacy AC'97 or high-definition audio depending on the audio standard that the front panel audio module supports. [HD] Sets the front panel audio connector (AAFP) mode to high definition audio. [AC97] Sets the front panel audio connector (AAFP) mode to legacy AC'97 / 2. User Password If you have set a user password, you must enter the user password for accessing the system"
377,正常,,motherboard,motherboard,942,3,3,"""How can you set the onboard LED of a motherboard?""","Here is the relevant guidance: / 1. 1.8 Onboard LED / 1. Standby Power LED (SB_PWR) The motherboard comes with a standby power LED that lights up to indicate that the system is ON, in sleep mode, or in soft-off mode. This is a reminder that you should shut down the system and unplug the power cable before removing or plugging in any motherboard component. The illustration below shows the location of the onboard LED. <PIC> / Onboard LED / 2. Model name LEDs The model name LEDs are a group of five small L"
378,正常,,motherboard,motherboard,1022,1,1,"""How can you update the BIOS file of a motherboard?""","Here is the relevant guidance: / 1. BIOS information / 2.1 Managing and updating your BIOS Save a copy of the original motherboard BIOS file to a USB flash disk in case you need to restore the BIOS in the future. Copy the original motherboard BIOS using the Update utility. / 2.1.1 EZ Update EZ Update is a utility that allows you to automatically update your motherboard's softwares, drivers and the BIOS version easily. With this utlity, you can also manually update the saved BIOS and select a boot logo"
379,正常,,motherboard,motherboard,915,4,4,"""How can you create RAID of a motherboard?""","Here is the relevant guidance: / 1. Creating RAID To create RAID: 1. Press <F11> on your keyboard or click from the BIOS screen to open EZ Tuning Wizard screen. 2. Click RAID then click Yes to enable RAID. - Ensure that your HDDs have no existing RAID volumes. - Ensure to connect your HDDs to Intel SATA connectors. 3. The available HDDs display. Click Next to continue. <PIC> 4. Select the type of storage for your RAID Easy Backup or Super Speed , then click Next . <PIC> / a. For Easy Backup, select "
380,正常,,motherboard,motherboard,586,0,0,"""How can you use SATA ODD & USB devices to install an operating system for a motherboard?""","Here is the relevant guidance: / 1. Method 1: Using SATA ODD & USB devices Load USB 3.0 drivers using the support DVD and install OS 7 using a USB device. / 2. 2.11 Installing an operating system Motherboard settings and hardware options vary. The setup procedures presented in this chapter are for reference only. Refer to operating system documentation for detailed information. / 2.11.1 OS 7 and USB 3.0 driver for 100 Series Based on the chipset specification, the 100 series requires USB 3.0 drivers t"
381,正常,,motherboard,,769,0,0,"""How can you secure the motherboard to the chassis?""",Here is the relevant guidance: / 1. Chassis Fan 1/2/3 Profile [Standard] This item allows you to set the appropriate performance level of the chassis fan. [Standard] Sets to [Standard] to make the chassis fan automatically adjust depending on the chassis temperature. [Silent] Sets to [Silent] to minimize the fan speed for quiet chassis fan operation. [Turbo] Sets to [Turbo] to achieve maximum chassis fan speed. [Manual] Sets to [Manual] to assign detailed fan speed control parameters. The followin
382,正常,,motherboard,motherboard,1244,4,4,"""How can you prepare the installation of Central Processing Unit (CPU) for a motherboard?""","Here is the relevant guidance: / 1. When installing the motherboard, place it into the chassis in the correct orientation. The edge with external ports goes to the rear part of the chassis as indicated in the image. / 1.2.2 Screw holes Place nine screws into the holes indicated by circles to secure the motherboard to the chassis. Do not over tighten the screws! Doing so can damage the motherboard. / <PIC> / Place this side towards the rear of the chassis / 1.2.3 Motherboard layout <PIC> / 1.2.4 Layout conte"
383,正常,,motherboard,motherboard,582,1,1,"""How do you know about system memory of a motherboard?""","Here is the relevant guidance: / 1. 1.4 System memory / 1.4.1 Overview This motherboard comes with four Double Data Rate 4 (DDR4) Dual Inline Memory Module (DIMM) sockets. A DDR4 module is notched differently from a DDR, DDR2, or DDR3 module. DO NOT install a DDR, DDR2, or DDR3 memory module to the DDR4 slot. DIMM voltage below 1.65 V is recommended to protect the CPU. <PIC> / 288-pin DDR4 DIMM sockets / 1.4.2 Memory configurations You may install 2 GB, 4 GB, 8 GB, and 16 GB unbuffered non-ECC DDR4 DIMM"
384,正常,,motherboard,,320,1,1,"""How do you know about Serial port connector (10-1 pin COM) of a motherboard?""","Here is the relevant guidance: / 1. Serial port connector (10-1 pin COM) This connector is for a serial (COM) port. Connect the serial port module cable to this connector, then install the module to a slot opening at the back of the system chassis. <PIC> Serial port (COM) connector The COM module is purchased separately."
385,正常,,motherboard,,333,1,1,"""How do you know about TPM connector (14-1 pin TPM) for a motherboard?""","Here is the relevant guidance: / 1. 2. TPM connector (14-1 pin TPM) This connector supports a Trusted Platform Module (TPM) system, which securely store keys, digital certificates, passwords and data. A TPM system also helps enhance the network security, protects digital identities, and ensures platform integrity. <PIC> TPM connector"
386,正常,,motherboard,,1418,2,2,"""How do you know about Thermal sensor connector (2-pin T_SENSOR) of a motherboard?""","Here is the relevant guidance: / 1. 4. ATX power connectors (24-pin EATXPWR, 8-pin ATX12V) These connectors are for ATX power supply plugs. The power supply plugs are designed to fit these connectors in only one orientation. Find the proper orientation and push down firmly until the connectors completely fit. <PIC> / ATX power connectors - For a fully configured system, we recommend that you use a power supply unit (PSU) that complies with ATX 12 V Specification 2.0 (or later version) and provides a"
387,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,465,2,2,"""How can you set quick release for a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Quick Release (QR or QPR) / Stops cooking quickly and prevents overcooking. Perfect for quick-cooking vegetables and delicate seafood! What to do / Press the quick release button down until it clicks and locks into the Vent position. / <PIC>What to expect / When pressed down, a jet of steam ejects through the top of the steam release valve. / This is normal! / When pressure has been fully released, the float valve drops into the lid. / <PIC>"
388,正常,,"air_fryer,pressure_cooker_air_fryer",,495,3,3,"""How can you set pressure cooking lid for a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Pressure cooking lid / <PIC> Removing the lid / 01 Grip the lid handle and turn it counterclockwise to align the symbol on the lid with the symbol on the rim of the cooker base. / 02 Lift the lid up and off the cooker base towards your body / <PIC> Closing the lid / 01 Align the symbol on the lid with the symbol on the cooker base, then lower the lid onto the track. / 02 Turn the lid clockwise until the symbol on the lid aligns with the symbol on the cooker base. / <PIC>"
389,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,430,1,1,"""How can you set float valve for a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Install the floatvalve Drop the narrow end of the floatvalve into the float valve hole on the top of the lid. Place one finger on the flat top of the float valve,thenturn thelid over.Firmly attach the silicone cap to the bottom of the floatvalve. Do not attempt to operate the pressure cooker without the float valve and/or silicone cap properly installed in the pressure cooking lid / <PIC> / Bottom"
390,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,273,1,1,"""What do you know about anti-block shield for a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Anti-block shield / The anti-block shield prevents food particles from coming up through the steam release pipe, assisting with pressure regulation. / The anti-block shield is integral toproduct safety and necessary for pressure cooking. / <PIC>"
391,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,292,1,1,"""How can you set steam release valve for a multi-use pressure cooker and air fryer?""",Here is the relevant guidance: / 1. Install the steam release valve Place the steam release valve on the steam release pipe and press down firmly The steam release valves its loosely on the steam release pipe when installed properly but should remain in place when the lid is turned over. <PIC>
392,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,241,1,1,"""How can you set anti-block shield for a multi-use pressure cooker and air fryer?""",Here is the relevant guidance: / 1. Install the anti-block shield Place the anti-block shield over the prongs and press down until it snaps into position / Donot attemptto operate the pressure cooker withoutthe anti-block shield installed. / <PIC>
393,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,320,1,1,"""How can you set silicone cap and float valve for a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Place one finger on the flat top of the float valve,thenturn thelid over.Firmly attach the silicone cap to the bottom of the floatvalve. Do not attempt to operate the pressure cooker without the float valve and/or silicone cap properly installed in the pressure cooking lid / <PIC> / Bottom"
394,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,427,2,2,"""How can you Install the condensation collector for a multi-use pressure cooker and air fryer?""",Here is the relevant guidance: / 1. Install the condensation collector Align the grooves on the condensation collector over the tabs on the back of the cooker base and slide the condensation collector into place. / <PIC> / 2. Install the anti-block shield Place the anti-block shield over the prongs and press down until it snaps into position / Donot attemptto operate the pressure cooker withoutthe anti-block shield installed. / <PIC>
395,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,305,1,1,"""How can you install the sealing ring for a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Install the sealing ring Place the sealing ring over the sealing ring rack and press itinto place.Press down firmly to prevent puckering. / When installed properly, the sealing ring is snug behind sealing ring rack and should not fall out when the lid is turned over. / <PIC>"
396,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,453,1,1,"""How can you remove silicone sealing ring for a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Remove the sealing ring Grip the edge of the silicone and pull the sealing ring out from behind the circular stainless-steel sealing ring rack. With the sealing ring removed, inspect the steel rack to make sure it is secured centered, and an even height all the way around the lid. Do not attemptto repair a deformed sealing ring rack. _ The sealing ring is easiest to remove and install when it is wet and soapy. / <PIC>"
397,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,459,1,1,"""What do you know about sealing ring of a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Sealing ring / When the pressure cooking lid is closed. the sealing ring creates an air-tight seal between thelid and the inner pot. / The sealing ring must be installed before using the cooker. Only one sealing ring should be installed in the lid at a time / Tip:Silicone is porous, so it absorbs strong aromas and certain flavors. Keep extra sealing rings on hand to limit the transfer of aromas and flavors between dishes. / <PIC>"
398,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,369,1,1,"""What do you know about steam release valve of a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Steam release valve The steam release valve sits loosely on the steam release pipe. When the cooker releases pressure, steam ejects from the top of the steam release valve / The steam release valve is integral to product safety and necessary for pressure cooking. / <PIC> A WARNING / Do not cover or block the steam release valve in any way."
399,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,609,2,2,"""What do you know about quick release button of a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Quick release button / The quick release button controls the steam release valve - the part controls whether pressure is released or not. / <PIC> / 2. Quick Release (QR or QPR) / Stops cooking quickly and prevents overcooking. Perfect for quick-cooking vegetables and delicate seafood! What to do / Press the quick release button down until it clicks and locks into the Vent position. / <PIC>What to expect / When pressed down, a jet of steam ejects through the top of the steam r"
400,正常,,"air_fryer,pressure_cooker_air_fryer",pressure_cooker_air_fryer,196,1,1,"""What can you know about natural release(NRorNPR) of a multi-use pressure cooker and air fryer?""","Here is the relevant guidance: / 1. Venting methods Natural Release(NRorNPR) Cooking stops gradually. As the temperature within the cooker drops, the cooker de pressurizes naturally over time. / <PIC>"
401,正常,,vacuum,"camera,vacuum",1418,0,0,"""What is the robot anatomy of the vacuum?""","Here is the relevant guidance: / 1. SAFETY CAUTloN!Do not expose the electronics, its battery or the integrated dockcharger.Thereareno user-serviceable parts inside. Refer servicing fo qualified service personnel.Please ensure voltage rating for enclosed matches standard outlet voltage. Before using vacuum,pickup objects like clothing loose papers, pull cords for blinds or curfains, power cords and any fragile objects.If the vacuum passes over a power cord and drags if,there is a chance an obj ecf"
402,正常,,vacuum,vacuum,1418,1,1,"""What are the two primary modes available on a vacuum cleaner that can be used to tailor its performance to meet different home cleaning needs?""","Here is the relevant guidance: / 1. THE DUAL MODE VIRTUAL WALL BARRIER The dual mode virtual wall barrier keeps vacuum inthe places you want fo becleaned-andout of the onesyou don't. In between cleaning cycles, you canleave the device operating in its nn s it in nan the floor.You can sef your device fo one off wo modes f of it yourhome's cleaning needs.(SeeFigure 1) NOTE: Under normal use, batteries will last 8-10 months. If you are not planning on using your virtual wall devicefor an extended per"
403,正常,,vacuum,vacuum,429,2,2,"""What is the proper procedure for emptying the vacuum cleaner's bin?""","Here is the relevant guidance: / 1. EMPTYING THE BIN 1. Press bin release button to remove bin. (See )<PIC> 2. Open bin door to empty bin. (See ) <PIC> NOTE: If the full bin indicator comeson at any time during a cleaning job, you can always pause the cleaning job to empty the bin and then continue cleaning. If the full bin indicator is illuminated, but the bin does not appear to be full, refer to Cleaning the Full Bin Sensors."
404,正常,,vacuum,vacuum,585,4,4,"""What is the correct procedure for cleaning the vacuum cleaner filter?""","Here is the relevant guidance: / 1. CLEANING THE FILTER 3.Remove filter by grasping the yellow tab. (See ) <PIC> 4. Shake off debris by tapping the filter against youi trash container. (See ) <PIC> IMPORTANT!The filter door won't close unless a filter is reinserted. Insert the filter with theyellow tab facing up. / 2. CLEANING THE SENSOR AND CHARGING CONTACTS 1. Wipe the sensor with a clean,dry cloth. Do not spray cleaning solution directly on to the sensors or sensor openings. (See ) <PIC> 2. Wipe "
405,正常,,vacuum,vacuum,254,3,3,"""What is the proper procedure for cleaning the full bin sensors on a vacuum cleaner?""","Here is the relevant guidance: / 1. CLEANING THE FULL BIN SENSORS 1. Removeand empty the bin. (See ) <PIC> 2. Wipe the sensors withaclean,dry cloth. (See ) <PIC> 3. Wipe the inner and outer sensol ports on the bin withaclean,dry cloth. (SeeFigure 10) <PIC>"
406,正常,,vacuum,vacuum,250,2,2,"""What is the correct procedure for cleaning the extractors (brushes or rollers) on a vacuum cleaner?""",Here is the relevant guidance: / 1. extractors. (See ) <PIC> 4. Clear the vacuum path. (See ) <PIC> 5. Reinstall the extractors. Match the color and shape of the extractor pegs with the color and shape of the extractor icons on the cleaning head module
407,正常,,vacuum,vacuum,401,2,2,"""What is the proper procedure for cleaning the sensors and charging contacts on a vacuum cleaner?""","Here is the relevant guidance: / 1. CLEANING THE SENSOR AND CHARGING CONTACTS 1. Wipe the sensor with a clean,dry cloth. Do not spray cleaning solution directly on to the sensors or sensor openings. (See ) <PIC> 2. Wipe the charging contacts on Room ba and the Home Base with a clean,drycloth.(See ) <PIC> / 2. vacuum IS READY TO CLEAN vacuum has a partial battery charge, so it's ready to start cleaning."
408,正常,,vacuum,vacuum,456,0,0,"""What is the correct procedure for positioning the home base of a vacuum cleaner?""","Here is the relevant guidance: / 1. POSITIONING THE vacuum Place the vacuume in an open, uncluttered area, leaving the following distances around the unit Atleast 1.5 feet on each side of the vacuum Afl east 4 fee fin front of the vacuum,andafleast 4 feet away from stairs. -Atleast 8 feet from virtual wall barriers. Always keep the vacuum plugged in and make sure it is in an area with consistent coverage to allow vacuum to receive information via the app"
409,正常,,vacuum,vacuum,425,1,1,"""What is the proper procedure for cleaning the front caster wheel of a vacuum cleaner?""","Here is the relevant guidance: / 1. CLEANING THE FRONT CASTER WHEEL 1. Pull firmly on the frontwheel to remove it. (See ) <PIC> 2. Remove any debris frominside the wheel cavity. 3. Spin the wheel by hand. If rotation is restricted,remove thewheel from its housing and push firmly to remove the axle and clear any debris or hair wrapped around it. 4. Reinstall all parts when finished.Make sure the wheel clicks back into place."
410,正常,,vacuum,,207,1,1,"""What is the correct procedure for cleaning the side brush of a vacuum cleaner?""","Here is the relevant guidance: / 1. CLEANING THE SIDE BRUSH 1. Use a coin or small screwdriver to remove the screw. (See ) <PIC> 2. Remove the brush clean the brush and the brush post, and reinstall the brush."
411,正常,,vacuum,vacuum,984,1,1,"""What is the function of the dual-mode virtual wall barrier on a vacuum cleaner?""","Here is the relevant guidance: / 1. THE DUAL MODE VIRTUAL WALL BARRIER The dual mode virtual wall barrier keeps vacuum inthe places you want fo becleaned-andout of the onesyou don't. In between cleaning cycles, you canleave the device operating in its nn s it in nan the floor.You can sef your device fo one off wo modes f of it yourhome's cleaning needs.(SeeFigure 1) NOTE: Under normal use, batteries will last 8-10 months. If you are not planning on using your virtual wall devicefor an extended per"
412,正常,,vacuum,vacuum,270,0,0,"""What are the troubleshooting steps if the vacuum indicates a problem?""",Here is the relevant guidance: / 1. TROUBLESHOOTING / vacuum will tell you something is wrong with a two-tone distress sound followed by a spoken message.The troubleshooting indicator will also blink.More detailed support and videos are available through the app and online.
413,正常,,security_camera,security_camera,1185,4,4,"""What are the detailed instructions for T-rail mounting of a camera or equipment?""","Here is the relevant guidance: / 1. T-rail Mounting Instructions To mount your camera on a drop ceiling T-rail, use the included hardware. The hardware can be used to mount to most 9/ 16""，15/16"",or11/2""T-rails. 1. Using the dashed lines on the mount plate template as a guide, set the proper spacing of the clips. / <PIC> 2. Tighten the set screws on the T -rail clips and secure them using a 5/64^ (2 m m) hexkey. <PIC> 3. Attach the mount plate to the T -rail clips using the mount plate holes (marked "
414,正常,,camera,camera,388,2,2,"""What are the steps to power the camera?""","Here is the relevant guidance: / 1. AC Adapter Kit ACK-E2 Power source kit (AC adapter, DC coupler, power cord) for supplying power to the camera with a household power outlet. Compatible with AC 100 - 240 V. <PIC> / 2. Connect the power cord. -ConnectthepowercordtotheAC adapter. - Insert the plug into a power outlet. -When you are finished, disconnect the plug from the power outlet. <PIC>"
415,正常,,snowmobile,snowmobile,480,1,1,"""What is the proper way to use the brake lever and brake button?""","Here is the relevant guidance: / 1. BRAKE LEVER The machine is stopped by braking the entire drive system Squeeze the brakel ever towards the handlebar to stop the machine. 1 Brakelever Brakel ever end 3 Handlebar end NOTE: When the brake is operated,thebrake light will illuminate <PIC> / 2. WARNING Always set the parking brake before attempting to startthe engine. Never run the machine with the parking brake ap? plied. This may overheat thebrake disc and reduce brak ing ability."
416,正常,,snowmobile,snowmobile,1074,0,0,"""What are the essential preparation checks to perform before using a snowmobile?""","Here is the relevant guidance: / 1. LEARNING TO RIDE YOUR SNOWMOBILE Before you ride,always perform the pre-operation checks listed on -1 8-3 The short time spent checking the condition of the machine will be rewarded with added safety and a more reliable snowmobile.Always wear the proper clothing for both warmth and to help protect you from injury if an accident occurs. Become familiar with this snowmobile at slow speeds even if you are an experienced operator.Donot attempt to operate at maximum "
